"DATASET: Employment (thousand hours worked) by NUTS 2 regions [nama_10r_2emhrw]"

"LAST UPDATE: 18.09.19 11:31:20"

"EXTRACTION DATE: 15.10.19 12:40:31"

"SOURCE OF DATA: Eurostat"

"TIME"
"2008"
"2009"
"2010"
"2011"
"2012"
"2013"
"2014"
"2015"
"2016"
"2017"

"GEO"
"BE"
"BE1"
"BE10"
"BE2"
"BE21"
"BE22"
"BE23"
"BE24"
"BE25"
"BE3"
"BE31"
"BE32"
"BE33"
"BE34"
"BE35"
"BEZ"
"BEZZ"
"BG"
"BG3"
"BG31"
"BG32"
"BG33"
"BG34"
"BG4"
"BG41"
"BG42"
"CZ"
"CZ0"
"CZ01"
"CZ02"
"CZ03"
"CZ04"
"CZ05"
"CZ06"
"CZ07"
"CZ08"
"DK"
"DK0"
"DK01"
"DK02"
"DK03"
"DK04"
"DK05"
"DKZ"
"DKZZ"
"DE"
"DE1"
"DE11"
"DE12"
"DE13"
"DE14"
"DE2"
"DE21"
"DE22"
"DE23"
"DE24"
"DE25"
"DE26"
"DE27"
"DE3"
"DE30"
"DE4"
"DE40"
"DE5"
"DE50"
"DE6"
"DE60"
"DE7"
"DE71"
"DE72"
"DE73"
"DE8"
"DE80"
"DE9"
"DE91"
"DE92"
"DE93"
"DE94"
"DEA"
"DEA1"
"DEA2"
"DEA3"
"DEA4"
"DEA5"
"DEB"
"DEB1"
"DEB2"
"DEB3"
"DEC"
"DEC0"
"DED"
"DED2"
"DED4"
"DED5"
"DEE"
"DEE0"
"DEF"
"DEF0"
"DEG"
"DEG0"
"EE"
"EE0"
"EE00"
"IE"
"IE0"
"IE04"
"IE05"
"IE06"
"EL"
"EL5"
"EL51"
"EL52"
"EL53"
"EL54"
"EL6"
"EL61"
"EL62"
"EL63"
"EL64"
"EL65"
"EL3"
"EL30"
"EL4"
"EL41"
"EL42"
"EL43"
"ES"
"ES1"
"ES11"
"ES12"
"ES13"
"ES2"
"ES21"
"ES22"
"ES23"
"ES24"
"ES3"
"ES30"
"ES4"
"ES41"
"ES42"
"ES43"
"ES5"
"ES51"
"ES52"
"ES53"
"ES6"
"ES61"
"ES62"
"ES63"
"ES64"
"ES7"
"ES70"
"ESZ"
"ESZZ"
"FR"
"FR1"
"FR10"
"FRB"
"FRB0"
"FRC"
"FRC1"
"FRC2"
"FRD"
"FRD1"
"FRD2"
"FRE"
"FRE1"
"FRE2"
"FRF"
"FRF1"
"FRF2"
"FRF3"
"FRG"
"FRG0"
"FRH"
"FRH0"
"FRI"
"FRI1"
"FRI2"
"FRI3"
"FRJ"
"FRJ1"
"FRJ2"
"FRK"
"FRK1"
"FRK2"
"FRL"
"FRL0"
"FRM"
"FRM0"
"FRY"
"FRY1"
"FRY2"
"FRY3"
"FRY4"
"FRY5"
"HR"
"HR0"
"HR03"
"HR04"
"IT"
"ITC"
"ITC1"
"ITC2"
"ITC3"
"ITC4"
"ITH"
"ITH1"
"ITH2"
"ITH3"
"ITH4"
"ITH5"
"ITI"
"ITI1"
"ITI2"
"ITI3"
"ITI4"
"ITF"
"ITF1"
"ITF2"
"ITF3"
"ITF4"
"ITF5"
"ITF6"
"ITG"
"ITG1"
"ITG2"
"ITZ"
"ITZZ"
"CY"
"CY0"
"CY00"
"LV"
"LV0"
"LV00"
"LT"
"LT0"
"LT01"
"LT02"
"LU"
"LU0"
"LU00"
"HU"
"HU1"
"HU11"
"HU12"
"HU2"
"HU21"
"HU22"
"HU23"
"HU3"
"HU31"
"HU32"
"HU33"
"HUZ"
"HUZZ"
"MT"
"MT0"
"MT00"
"MTZ"
"MTZZ"
"NL"
"NL1"
"NL11"
"NL12"
"NL13"
"NL2"
"NL21"
"NL22"
"NL23"
"NL3"
"NL31"
"NL32"
"NL33"
"NL34"
"NL4"
"NL41"
"NL42"
"NLZ"
"NLZZ"
"AT"
"AT1"
"AT11"
"AT12"
"AT13"
"AT2"
"AT21"
"AT22"
"AT3"
"AT31"
"AT32"
"AT33"
"AT34"
"ATZ"
"ATZZ"
"PL"
"PL2"
"PL21"
"PL22"
"PL4"
"PL41"
"PL42"
"PL43"
"PL5"
"PL51"
"PL52"
"PL6"
"PL61"
"PL62"
"PL63"
"PL7"
"PL71"
"PL72"
"PL8"
"PL81"
"PL82"
"PL84"
"PL9"
"PL91"
"PL92"
"PT"
"PT1"
"PT11"
"PT15"
"PT16"
"PT17"
"PT18"
"PT2"
"PT20"
"PT3"
"PT30"
"PTZ"
"PTZZ"
"RO"
"RO1"
"RO11"
"RO12"
"RO2"
"RO21"
"RO22"
"RO3"
"RO31"
"RO32"
"RO4"
"RO41"
"RO42"
"SI"
"SI0"
"SI03"
"SI04"
"SK"
"SK0"
"SK01"
"SK02"
"SK03"
"SK04"
"FI"
"FI1"
"FI19"
"FI1B"
"FI1C"
"FI1D"
"FI2"
"FI20"
"FIZ"
"FIZZ"
"SE"
"SE1"
"SE11"
"SE12"
"SE2"
"SE21"
"SE22"
"SE23"
"SE3"
"SE31"
"SE32"
"SE33"
"SEZ"
"SEZZ"
"UK"
"UKC"
"UKC1"
"UKC2"
"UKD"
"UKD1"
"UKD3"
"UKD4"
"UKD6"
"UKD7"
"UKE"
"UKE1"
"UKE2"
"UKE3"
"UKE4"
"UKF"
"UKF1"
"UKF2"
"UKF3"
"UKG"
"UKG1"
"UKG2"
"UKG3"
"UKH"
"UKH1"
"UKH2"
"UKH3"
"UKI"
"UKI3"
"UKI4"
"UKI5"
"UKI6"
"UKI7"
"UKJ"
"UKJ1"
"UKJ2"
"UKJ3"
"UKJ4"
"UKK"
"UKK1"
"UKK2"
"UKK3"
"UKK4"
"UKL"
"UKL1"
"UKL2"
"UKM"
"UKM5"
"UKM6"
"UKM7"
"UKM8"
"UKM9"
"UKN"
